"label","text"
3,"에어컨 취침모드로 변경해줘"
3,"우리 먼저 만날게 너는 시간 맞쳐와"
3,"술집 예약해 뒀으니까 내일 여덟 시까지 상인 네거리로 와"
3,"학교에서 온 메일 읽어주라"
3,"방금 메일 중요 표시해줄래"
3,"작년 이번 달 메일 검색해 "
3,"쇼핑에 대한 메일은 쇼핑폴더로 이동 시킬수있니"
3,"에어컨 제습 모드로 틀어줘"
3,"내가 예상보다 빨리 도착했으니 서둘러 주세요"
3,"애들 방에 쾌적 온도 만들어줘"
3,"최신 메일 읽어줘"
3,"시월 십일 엄마 환갑 일정 추가해줘"
3,"좋다 이거 하나 주세요 "
3,"쓰레기 있으면 즉각 밖에 나가서 분리수거해서 버려"
3,"부엌 조명 켜 줘"
3,"지금 읽은 편지에 편지 확인했습니다 라고 답장 보내줄래"
3,"집안 전기 모두 차단해줘"
3,"내일 일정을 복사해서 다음주 월요일에 등록 가능 할까"
3,"이번 주 화요일에 제사 가는거 기록해"
3,"토요일 두 시에 영화 예매 추가해"
3,"청량리 텍사스 관련 기사를 찾아라"
3,"저 대신 이번 대회 열심히 뛰세요"
3,"내일까지 연구진 그룹 사람들에게 현재 작업중인 문서 메일로 전송해줄 수 있어"
3,"중간에 잡념 이 일어나 숫자를 잃어 버리면 처음부터 다시 시작한다"
3,"오늘 오후 네시에 우체국가기 일정 추가해"
3,"아직도 출발 안 한 거야 냉큼 버스타고 오거라 "
3,"세탁소에 전화 해줄래"
3,"교수님께 내일 미팅일정이 취소되었다고 메일해줘"
3,"보험회사에서 온 메세지를 다시 재생시켜줘"
3,"너희 부모님 주말에 시간 되시는지 여쭤볼래 "
3,"친구한테 축하 메일 보내줘"
3,"공휴일에 온 메일 확인해줘"
3,"다른 주식들이 대거 상승한다고 뒤따라 가면 안되는 거야"
3,"부엌의 밝기를 자동 조절해줘"
3,"오늘 밤 아홉시에 알람설정해"
3,"샤프심 있으면 빌려줄래 "
3,"친구와 영화보기 일정 체크좀 해줄래"
3,"지금 봐요"
3,"이번주 화요일날 동아리 모임 추가해줘"
3,"늦지않게 참석해 주십시오"
3,"빨리 구급차 보내요"
3,"리턴메일 메일 주소 한 번에 모아주겠니"
3,"내일 설빙에서 빙수먹기 일정 추가해"
3,"메일 로그인 해줄 수 있니"
3,"쇼핑하려고 하니깐 이따 저녁에 꼭 나와서 연락해"
3,"오늘 오후 아홉시에 드라마 마지막회 알람 울려줘"
3,"티비 소리 좀 꺼줄 수 있니"
3,"이메일중 인지과학이 들어간 이메일 있으면 남겨줘"
3,"다음주 목요일에 롯데월드 가기 일정 추가해줘"
3,"화장실 문 닫아 줄 수 있니 "
3,"김치 냉장고 전원 켜줄래 "
3,"스탠드 좀 꺼줘"
3,"스팸 메일함 비워줄 수 있니"
3,"다음주 목요일에 노래방 일정 추가해"
3,"삼 호선을 타고 가는 게 더 빠를 걸"
3,"외국 이메일 계정 다 스팸처리 해줘"
3,"팔월달에 온 메일함에 좀 들어가 주겠니"
3,"넌 피부가 약해서 햇빛 많이 쬐면 안돼"
3,"지금 가스불 켜져있으면 꺼줘"
3,"모든 불 다 켜줘"
3,"회사에서 온 읽은 메일 안읽음으로 처리해 줄 수 있니"
3,"회의 문서가 유출되지 않게 신경을 쓰세요"
3,"회사에서 온 메일을 전부 검색해줘"
3,"어제 온 메일 모두 확인하고 지워줘"
3,"보일러를 틀어줘"
3,"아이로비야 이만 눈감고 쉬어라"
3,"티비 오후 세시에 켜줘"
3,"오늘 꼭 계약서 받아서 와"
3,"그냥 셀프로 추가로 더 갔다 드심되고요"
3,"주영이 올 시간 됐네 주영이 방에 난방 틀어줘"
3,"다음주 목요일 부산여행 추가해"
3,"그 동네 위험하니까 일찍 다녀"
3,"보내다가 전송실패한 메일이 있으면 다시 알려줘"
3,"티비 십칠번 틀어주겠니"
3,"에어컨 송풍으로 바꿔주겠니"
3,"에어컨 온도 이십도 되면 꺼줘"
3,"다음달 마지막 주 수요일 가족 여행 일정 입력해"
3,"거실에 조명 밝기를 내려줘"
3,"가스밸브 잠궈라"
3,"내일 일정 오늘로 앞당겨줘"
3,"에어컨 온도를 이십육도로 맞춰줄 수 있니"
3,"메일함에 있는 읽지 않은 메일 지워줘"
3,"티비에 유튜브 화면 좀 띄워줄래"
3,"내게 쓴 메일함으로 이동해줘"
3,"매년 오월 십육일 내 생일 일정 추가해줘"
3,"계단이 얼었으니 넘어지지 않게 조심이 내려가"
3,"다음 주 폭염주의보 정보 가족들에게 공유해 줄래"
3,"스탠드 밝기 조금만 더 밝게 해줘"
3,"수신자가 여러명인 메일 지워줘"
3,"통장 비밀 번호로 연락처 쓰면 안 되요"
3,"그래도 너무 한 것 같은 데 절약해라"
3,"삼월달에 보낸 메일 좀 검색해"
3,"방금 지운 메일 복구해줘"
3,"내일 오후 세시에 과 모임 가기 일정 추가해"
3,"거실에 있는 티비를 꺼줘"
3,"다음달 이십일일 내 결혼식 일정 추가해줘"
3,"에어컨 온도 일도 높혀줄 수 있니"
3,"여유분 없으니까 아껴서 쓰자"
3,"방금 받은 메일에 중요 표시를 해줘"
3,"거실에 에어컨 이십오도 될때 까지만 켜줘"
3,"내일 춥데 옷 따뜻하게 입고 나가"
3,"다음주 화요일 오후 한시에 점심 약속 추가해줘"
3,"조교들은 여섯 시까지 모여"
3,"팔월이십육일 일주년이라고 추가해줘"
3,"다운로드 완료되면 메일 삭제해줘"
3,"작은 방 플러그 다 꺼줘"
3,"에어컨 온도 높여줘"
3,"동호회에서 온 메일 열어줘"
3,"신발장에 불 좀 꺼줘"
3,"모르는 거 있으면 체크해 뒀다가 다음 주에 물어봐"
3,"혼자 끙끙대지 말고 영업팀과 업무를 나눠서 하세요"
3,"어서 덧글 창에 커서 를 올려놓고 아무말이라도 쓰고가셔요"
3,"오늘 월급 탔어 오빠가 영화 보여줄게 나와"
3,"다음 주에 과 대항 축구 경기가 있으니 모두 응원 바랍니다"
3,"받은 메일함으로 들어가줘"
3,"지금부터 백일 후에 기념일 일정 등록해"
3,"티디 켜줘"
3,"오늘 온 메일 읽고 첨부파일 다운로드 해줘"
3,"그냥 형식적인 인사는 필요 없어"
3,"다음 주에 우리 쇼핑 같이 가자"
3,"오늘 저장된 보낸편지함 지워줘"
3,"화장실 전등 좀 꺼"
3,"오늘 온 메일 모두 지워 줄 수 있니"
3,"두시간 뒤 보일러 켜줘"
3,"이번주 금요일 월차 일정을 추가해줄 수 있니"
3,"귀찮더라도 밥은 꼭 해서 먹어"
3,"이틀전에 온 메일좀 검색해줘"
3,"나오기 싫으면 집에서 쉬어"
3,"안 읽은 메일을 전부 삭제해라"
3,"오늘 병원예약을 내일 같은시간으로 옮겨줘"
3,"까쓰오븐 백 삼십 도에 십 분 간으로 세팅해 주겠니"
3,"오늘 온 메일 모두 지워줄래"
3,"아침 일곱시에 침실 커튼 쳐줘"
3,"힘을 넘 많이가 하시지 말고 살살 다뤄 주세요"
3,"그놈의 목욕탕은 제정신 일 때 가야지"
3,"수신자는 화생공 그룹에 있는 사람 전체로 할 수 있니"
3,"내가 나에게 쓴 메일 검색해줄래"
3,"티비에 어제 본 드라마 검색해줘"
3,"안방 가서 급탕 스위치 켜렴"
3,"지금 작동되고 있는 모든 전기제품 꺼줘"
3,"목요일 두 시 일정을 영화 보기로 바꿔줘"
3,"읽지않은 메일 좀 지워줘"
3,"멜론에서 온 메일 스팸신고해"
3,"스팸메일함에서 다시 편지를 불러올 수 있니"
3,"에어컨 바람 세기 약하게 해줘"
3,"폭염주의보 내릴 때마다 알려줘"
3,"임시보관함에 있는 이메일을 모두 지워줘"
3,"보일러 좀 켜줄 수 있어"
3,"밤 아홉시부터 현관 불 꺼줘"
3,"먼저 투자할 기업에 대해서 정확히 아는 것이 중요해"
3,"욕실 환풍기를 켜줄수 있니"
3,"이천십팔년 구월 삼일에 이학기 개강 일정 추가해줘"
3,"이번 주 월요일 수요일 미술수업 일정 저장해줘"
3,"이 메일을 다음 주소로 전달시켜줄래"
3,"컴퓨터 전원을 모두 꺼 줄 수 있니"
3,"내일 서리가 낄 확률을 보여줄래"
3,"그냥 화장품이나 하나 사죠"
3,"내 주소록에서 새 그룹을 설정하게해줘"
3,"오늘 저녁 일곱시에 달리기 일정 추가해"
3,"축구 하러 가자"
3,"더우니까 삼계탕으로 몸보신 하세요"
3,"매년 삼월 십사일 남자친구 생일 일정 추가해줘"
3,"컴퓨터 좀 꺼"
3,"삼년전 결제내역 삭제해"
3,"에어컨 온도를 십팔도로 맞춰줘"
3,"서재에 조명 좀 꺼줘"
3,"여름에 야외 캠프에 같이 참여하자"
3,"신호위반을 하셔서 벌금을 내셔야 합니다"
3,"몸 피곤하게 만들지 말고 휴식을 취해"
3,"조만간 키위쥬스나 먹자꾸나"
3,"헹굼 한 번 더 설정해줘"
3,"담배피면 안 피는 사람도 폐암 걸린다"
3,"저녁 아홉시에 티비 켜줘"
3,"야 너 혼자감 택시비 아까우니까 같이 가 기달려 알았지 "
3,"내일 미용실 일정 끝나고 바로 네일샵 가는 일정 등록해줄래"
3,"네 업무 다 처리 했어요 빨리 끝내고 오세요 "
3,"방금 온 메일 스팸 메일로 등록해"
3,"이번주 금요일에 친구와 만나는 약속 추가해"
3,"오늘 점심먹을 장소는 버거킹으로 입력해줘"
3,"누나방을 모니터로 보자"
3,"위에 입구 부분을 드르륵 박아 주세요"
3,"십구일 여섯시에 데이트 일정 추가해줘"
3,"유월 이십일 고심통 기말고사 일정을 추가해줘"
3,"방금 온 메일 전달 좀 해줘"
3,"휴지통에 있는 메일 복구해줘"
3,"내년 칠월 십일에 한달 유럽 여행 일정 추가해줘"
3,"지난 주 봤던 아프리카 티비 목록들을 모두 지울 수 있니"
3,"자료를 잘 분석해서 하나씩 나눠봐라"
3,"창문 좀 닫아줘"
3,"거실 에어컨 온도 높여주라"
3,"티비 볼륨 올려줘"
3,"치킨시켜먹게 남동생한테 전화해줄래"
3,"오월 십오일 신경과학 중간고사 일정을 추가해줘"
3,"내일 여자친구랑 신촌 데이트 일정 추가해줄 수 있니"
3,"원하는 걸 먼저 말씀해보세요"
3,"과음을 하지 마세요 "
3,"내일 오후 두시에 병원 일정 추가해줘"
3,"사일 전에 온 메일 좀 검색해"
3,"취침 이십분 후 가습기 작동 시켜 줄수 있니"
3,"택배 불러줄래"
3,"이렇게 툭툭 만지면서 연애질 을 하시면 안되죠"
3,"오후 다섯시에 예약취사 해줘"
3,"대북 쌀지원 관련소식을 찾아줄래"
3,"익지 않은 음식을 드시면 위험 합니다"
3,"엘리베이터보다는 계단을 이용해"
3,"은행에서 원하는 서류를 챙겨오세요"
3,"아침 열시에 알람을 맞춰주겠니"
3,"다음주에 예약한 영화 취소해줘"
3,"십 분 후에 집에 있는 조명들 다 켜주라"
3,"화장실에 불 꺼"
3,"거실 블라인드 쳐줄 수 있니"
3,"커튼 올려줘"
3,"거실에 에어컨 좀 꺼줘"
3,"내게쓴 메일함을 모두 비워줘"
3,"비오니까 집에 있는 빨래 걷어라"
3,"말할 때 점핑 좀 하지 마 이 말했다 저 말했다 정신없게 "
3,"안 읽은 메일을 읽음 처리해 줄 수 있니"
3,"스팸 편지함에 있는 메일들 다 삭제해줘"
3,"김군 왜 뭐라고 야야 그러지마 그러지 아 네 어머니"
3,"부모님께 결혼 기념일 축하 메일 임시 저장한 것 지금 보내줄래"
3,"자기가 하려고 하기보다 선배들 의 도움을 구하라"
3,"다섯시되면 불켜줘"
3,"모의투자 대회를 먼저 참여해보는 게 어때"
3,"받은메일함 전부 비워줘"
3,"어머니와 저녁약속이 있으니까 너도 꼭 와야 해"
3,"한꺼번에 주소록 추가 된 곳에 메일 보낼 수 있니"
3,"이번주 모든일정 다 비워둬"
3,"방금 온 메일 중요한 메일로 설정해줘"
3,"장기투자의 안목을 가지는 게 좋습니다"
3,"동아리 대회 장소는 학교로 입력해줘"
3,"쇼핑 관련 메일을 지워줘"
3,"오늘 보낸 메일함 다시 확인해 줄수있니"
3,"텔레비전 음성다중을 스테레오로 바꿔주겠니"
3,"좋은 사례와 나쁜 사례 각각 하나씩 제출 해 주세요"
3,"주라고 뭐가 무서워 못주냐고 "
3,"학교에서 보낸 메일 스팸처리해 줘 "
3,"사람이 없는 방에 불을 모두 꺼줘"
3,"베란다 문 잠가줘"
3,"전자레인지 일분 돌려줄 수 있니"
3,"산불발생의 위험이 높아 취식을 금지합니다"
3,"화장대 불 좀 꺼줘"
3,"분류 메일함에 청구서 메일함 새로 만들어줘"
3,"물고기 밥 좀 주고 와라"
3,"알겠다고 답장 메일 보내 줘"
3,"난방 외출로 바꿔줘 "
3,"차안에서 뭐 먹으면 안돼"
3,"팔월 삼십일일 김민지 생일 입력해줘"
3,"아 배고파 아웃백 얼른가자"
3,"다음주 교수님과의 회의 일정을 모두 취소해줘"
3,"학교에서 온 메일 확인해"
3,"히터 온도 삼십일도로 맞춰주겠니"
3,"스피커 베이스 좀 키워줘"
3,"베란다 조명 밝기 올려줄 수 있니"
3,"알바 지원자 메일 따로 따로 파일에 저장할 수 있을까"
3,"불쌍하잖아 지오 밑에 넣어"
3,"회사에서 온 메일 검색해"
3,"안방 화장실의 불을 꺼줘"
3,"찬 바람 쐬면 감기 걸리기 쉬우니 조심해"
3,"예전 그 약속 꼭 지켜주길 바래"
3,"육류보다 채식으로 식생활을 바꿔봐"
3,"식사 약속 장소는 아웃백으로 추가해줘"
3,"유월에 온 메일 모두 스팸처리해줘"
3,"참지 마요"
3,"현빈이라는 이름으로 이메일을 보내줄래"
3,"받은 메일함 열어줘"
3,"일주일 전 메일 다지워줘"
3,"이번주 수요일 오전 여섯시에 새벽기도 일정 추가해줘"
3,"한시간 뒤에 노래 꺼줘"
3,"예의바르게 인사하는 습관을 기르세요"
3,"오늘 춥다니까 옷 두껍게 입고 나와"
3,"음 말해봐"
3,"어제 쿠팡에서 온 광고 메일 삭제해줘"
3,"안방에 선풍기 좀 꺼줘"
3,"쪽지쓰기로 들어가줘"
3,"레포트는 다음주 화요일까지 제출하래"
3,"경영 도서관에 자리 맡아놨어 한 턱 쏴라"
3,"십삼일 일정 십오분전에 알람해줘"
3,"한 달 뒤에 다시 만나기로 약속해요"
3,"모레 오후 다섯시에 시험이라고 일정 추가해"
3,"내일 오전 여섯 시에 알람 맞춰줘"
3,"제휴카드의 할인혜택도 꼼꼼하게 따져보세요"
3,"우리팀보다는 영업팀에 문의하십시요 "
3,"이거랑은 관계없이 끝내"
3,"여름철엔 식중독에 유의한다"
3,"오늘 세시에 친구와 쇼핑가기 일정 추가해"
3,"지루하다 두 프레임만 잘라요"
3,"다리에 쥐가 나서 전혀 걸을 수 없어 마중 나올래"
3,"일정을 프린트해서 아버지 가져다 드려라"
3,"냉장고 냉동실 모드를 강으로 해주겠니"
3,"내일 오후 두시 자궁암 검사 일정 추가해"
3,"보일러 꺼줘"
3,"다시 한번 직접 확인을 해"
3,"홍대에 만화책 사러 갈 건데 같이 갈래 "
3,"이 메일 삭제해줘"
3,"분산 예치도 한 번 생각해 봐"
3,"티비 좀 켜주겠니"
3,"중요한 일정마다 메일보내줄래"
3,"유월 팔일에 과제 제출 일정 추가해줘"
3,"남해 고속도로의 교통흐름을 보여주렴"
3,"안마 의자 뒤로 끝까지 눕혀 주겠니"
3,"안전 벨트 메라"
3,"그래서 이번엔 주차장에 차대지 말고한번 돌아 보자"
3,"내게 쓴 메일함에 다섯시 오래된 메일 지워주겠니"
3,"가까운 거리 가더라도 안전벨트 꼭 메"
3,"보일러 좀 꺼줘"
3,"내일 새벽 여섯시 되면 방에 불 자동으로 켜지게 해줄래"
3,"볼륨을 낮춰줘"
3,"학교에서 온 메일 모두 지워줘"
3,"웬만하면 약 먹지 말고 버텨 봐"
3,"안방 온도 좀 낮춰줘"
3,"더 마셔"
3,"스팸 메일함에서 오래된 순서대로 백 개만 지워줄 수 있니"
3,"한 시간 뒤에 거실 불 꺼줘"
3,"베란다 불 좀 꺼봐"
3,"이번 주 일정 중 회식일정을 추가해"
3,"소외된 주식은 거들떠보지도 않는 게 좋아"
3,"티비 켜줘"
3,"에어컨 온도를 이십도로 낮춰줘"
3,"다음주 화요일에 치과 예약이라고 일정 저장해줘"
3,"저번주 일정 모두 삭제해줘"
3,"이번 여름에 경포대 에가신다면 꼭 불타는 조개 횟집 방문해 보세요"
3,"스파게티 공짜 쿠폰 있는데 먹으러 가자"
3,"다음주 금토 일정을 다음주 토일으로 바꿔줘"
3,"전기담요 전원을 이번으로 조절해 줄 수 있니"
3,"거실에 잔잔한 음악좀 틀어줘"
3,"거실 온도 이십도로 맞춰줘"
3,"날씨가 추우니까 보일러 온도를 이십 도로 유지해주련"
3,"클릭 안하신 분들은한번만 더 부탁 드릴께요"
3,"현관문 안전 잠금으로 바꿔줘"
3,"이마트 할인 정보 메일을 프린터를 부탁해도 될까"
3,"내가 필기를 보여 줄 테니까 소주 쏴라"
3,"왜 그렇게 짜증스러 너 낮에 일로 아직도 화났냐 별것도 아닌 거 가지고 얌마 고만 화 풀어 "
3,"매일아침열시 한의원에서 침맞는 일정 추가해라"
3,"다음 달 휴가 일정을 부산으로 추가할 수 있니"
3,"회사 계정이랑 동기화해줄 수 있니 "
3,"커피 두 잔을 만들어주련"
3,"우리 오늘 교외로 드라이브나 가자"
3,"화장실에 찬송가 틀어줘"
3,"대회 참가비는 모두 총무에게 내어 주세요"
3,"답신 온 메일들 중요 설정 좀 해줄래"
3,"불을 어둡게 해줘"
3,"일월달에 온 메일 좀 검색해"
3,"저기 뜨거운 물을 들어서 이리 가지고와"
3,"제습기능 켜줘"
3,"회사에서 온 메일 열어주겠니"
3,"집에 켜져 있는 불을 다 꺼줘"
3,"스팸메일함 다 비워줄래"
3,"밥 먹을 장소는 지에스이십오로 입력해줘"
3,"미세 먼지에 맞게 자동으로 공기 청정기 켜줘"
3,"안방 화장실에 불좀 꺼줘"
3,"오늘 다섯시 약속 일곱시로 바꿔줘"
3,"담주에 동기 모임 한시간 미뤄줄 수 있니"
3,"경품 행사를 의뢰할까 하는데요"
3,"휴지통에 있는 메일 복구해줄 수 있니"
3,"스팸메일함에 있는 메일 전부 삭제해줘"
3,"티비 소리 좀 줄여봐"
3,"내일 친구랑 약속 취소해줘"
3,"조명 로맨틱 무드로 바꿔줘"
3,"테니스 경기에 관련된 기사 찾아"
3,"화장실 불 좀 밝게 해줄래"
3,"이틀 전에 온 메일 검색해줘"
3,"요새 인터넷 쇼핑몰 사업이 뜬다던데 나랑 한 번 해볼래"
3,"우측 스피커 볼륨을 줄여줄래"
3,"에스엔에스에서 온 메일들 따로 분류해둬"
3,"에어컨 제습 기능으로 틀어줄래"
3,"조명 취침 모드로 바꿔줄 수 있니"
3,"제습모드로 한 시간만 틀어줄래"
3,"멀티탭 전원 꺼줄 수 있니"
3,"거 조용히들 하세요"
3,"내일 오후 두시에 약속 잡아줘"
3,"화장실 불을 꺼줄수있니"
3,"내일 스케줄 보여줘"
3,"책보다는 증권사와 팍스넷 같은 사이트에서 공부해 봐"
3,"집 난방 좀 켜줄 수 있어"
3,"현관문좀 열어줄래"
3,"어제부터 시작된 품평회에 참석율이 저조합니다 참석바랍니다"
3,"머리 아프다고 자꾸 약 먹으면 안돼요"
3,"부엌 불을 꺼줘"
3,"집 안에 불 다 꺼줄 수 있니"
3,"우리 시험 끝나고 놀러 가자"
3,"본 이벤트 게시판 에 덧글 로 블로그 주소를 남겨 주세요"
3,"일은 건드리지 마요"
3,"시험도 끝났으니 컴퓨터 게임이나 하러 가자"
3,"슬립 타이머 삼십 분으로 정해"
3,"한번에 많은 이익을 남기려고 욕심 부리지 말아"
3,"자신의 생각을 마음껏 표현해 보세요"
3,"내일 오는 메일 도착하자마자 알려줄 수 있니"
3,"방범용 씨씨티비 보여줘"
3,"안방 보일러 삼십분만 켜줘"
3,"내일 아침에 공항에서 미팅 있다고 일정 추가해줘"
3,"안방 선풍기 취침모드로"
3,"이층에 불 다꺼줘"
3,"학교 앞 횡단보도에서는 일단정지를 해야 합니다"
3,"집 안 습도가 사십퍼센트가 되면 제습기를 틀어줘"
3,"핸드폰 진동 모드로 해줘"
3,"임시 보관함에 있는 메일을 모두 삭제해줘"
3,"믿어 줘 정말이야"
3,"중요표시 메일 중 가장 최근메일 읽어줘"
3,"냉장고 온도 좀 높여줘"
3,"티비 볼륨 좀 키줘줄 수 있니"
3,"받은 편지함 중 지난주 받은 편지 확인해줘"
3,"티브이 채널 이십오번으로 바꿔줄 수 있니"
3,"오늘 재무일팀 팀회의 네시 입력해줘"
3,"월수금 일정을 전부 비워줘"
3,"메일함에 있는 이예진 꺼 다 지워줄 수 있니"
3,"고객 서비스에도 신경 쓰세요"
3,"오늘 내가 보낸 메일 검색해줘"
3,"오디오와 휴대전화 블루투스 연결할 수 있니"
3,"지금으로부터 한시간 뒤에 환풍기 좀 꺼줄래"
3,"인터폰 벨소리로 바꿔줘"
3,"아디다스에서 츄리닝 사자 세일한대"
3,"다섯시되면 작은 방 불 켜주겠니"
3,"매일 오후 아홉시에 일기쓰기 일정 추가해줘"
3,"오늘 경기 있다는데 응원하러 가자"
3,"초희방에 가서 컴퓨터 부팅시켜 주겠니"
3,"내게 쓴 메일만 검색해 줄 수 있니"
3,"화장실 불 꺼줘"
3,"아 파일을 내게 쓰기로 첨부해"
3,"육개월 이내 메일 모두 저장해줘"
3,"나한테만 온 메일 라벨 붙혀줄 수 있니 "
3,"밥이 보약이야 끼니 거르지 말거라"
3,"안읽은 메일 좀 보여줘"
3,"부엌 무드등만 남기고 다 꺼줘"
3,"저번주 목요일에 온 메일 좀 검색해"
3,"안방에 조명 좀 켜라"
3,"다음 달 매주 토요일에 동아리 회의 일정 추가해줘"
3,"오늘 점심 일정 취소해"
3,"현관문 좀 열어 다오"
3,"에어컨 희망온도 십팔도로 해줘"
3,"내년 여름 휴가 때 동창회 일정 추가해"
3,"매일 오전 여섯시 삼십분에 알람 맞춰줄래"
3,"내일 회계팀 회식이 있으니 팀원들의 많은 참여 바랍니다"
3,"에어컨 풍향을 바꿔 주겠니"
3,"오늘 세시에 미팅일정 추가해줄수 있니"
3,"안방에 조명 한 단계만 낮춰줘"
3,"안방에 불 켜줄수있니"
3,"공부 계획을 구체적으로 세워 봐"
3,"탈진 점화 정화 회복중에서 하나 택해서들어 주세요"
3,"스팀다리미 중간으로 켜줘"
3,"다음달 팔일에 수영장 일정 추가해줄수있니"
3,"최근 오일간 도서관에서 온 메일 모두 확인해"
3,"보고서 완료일을 모레로 설정해줘"
3,"거실 에어컨 온도 높여라"
3,"예약문의 메일 검색해"
3,"선풍기 켜줘"
3,"에어컨 두시간뒤에 종료 예약해줘"
3,"만날 장소는 스타필드로 입력해줘"
3,"가스레인지에 불 꺼줄래"
3,"친구에게 온 메일 모두 지워줘"
3,"칠월의 휴가일정을 시작날에서 일주일전에 다시 알려줘"
3,"오후 세시에 티비를 틀어줘"
3,"주식으로 일확천금의 꿈은 갖 지마"
3,"주영이 자게 자장가 틀어줘"
3,"에어컨 한시간 뒤 켜줘"
3,"내 컴퓨터 바이러스 상황을 체크해"
3,"안방 불 더 밝게 할 수 있니"
3,"안방에 분위기 좀 잡아줘"
3,"텔레비전 좀 꺼줄 수 있니"
3,"내일 가족모임 취소하고 친구랑 약속으로 적어놔줘"
3,"두시간 뒤에 모든 불 꺼줘"
3,"처음 보는 분들도 많을 텐데 언제 또 어떤 식으로 부딪힐지 모르니까 간단하게 인사하도록"
3,"한시간뒤 경찰서가기 일정추가 하도록해"
3,"선배 작품에 프로듀서 계속 하고 싶어"
3,"티비꺼줘"
3,"구글메일 수신함에 있는 회사메일 네이버 메일로 옮겨라"
3,"외국어 정규강좌 개강 안내 메일을 별표한편지함에 넣어줘"
3,"그리고 가볍게 복용하던 감기약 이나 소화제 수면제등을 끊습니다"
3,"집에 불 다 꺼줄 수 있니"
3,"선급 비용에 대해서 회계 처리해"
3,"집에 가자마자 샤워하고 푹 자도록 해"
3,"거실에 보일러 좀 켜줘"
3,"우유에다가 과일을 넣어서 한 번 먹어 봐"
3,"사주는 거 입을 나이에 의견은"
3,"화장실 환풍기를 꺼"
3,"엄마한테 온 메일 아빠한테 전달해줘"
3,"소개팅 시간은 오후 여섯시로 해"
3,"내일 아버님 퇴원하실 때 형님도 오시는 게 좋겠어요"
3,"알수없는 사이트 주소 포함된 메일 스팸으로 분류해줘"
3,"차고 문 열어줄래"
3,"반신욕도 체력소모가 많으니 하고 나서 쉬어줘"
3,"커튼 좀 걷어 줄래"
3,"케이티에서 온 이메일 전부 검색해줘"
3,"아기 예방주사는 시기 맞춰서 접종하세요"
3,"난방 켜줄 수 있니"
3,"마사지 기계의 전원을 꺼줘"
3,"티비 꺼줘"
3,"예산범위 내에서 해결되는 전셋집을 얻는 게 더 나을 거 같아"
3,"부엌으로 이동"
3,"잠깐 뵙고 싶은데 지금 안 될까요 "
3,"에어컨 온도 삼도 낮춰줘"
3,"임시보관함 메일 읽어줘"
3,"이번 달 홀수 날마다 오후 아홉시 일정에 운동 추가해줄 수 있니"
3,"성적에 이의 있으면 일주일 내로 질문하세요"
3,"이번주 미팅이 있는날 일어나는 알람을 오전 일곱시로 설정해줘"
3,"엘리베이터 좀 잡아줘"
3,"임시보관함에 있는 메일을 전부 지워라"
3,"지금 읽은 이메일을 동창그룹에게 전달해줘"
3,"너 저기 좀 가"
3,"수요일 일정과 화요일 일정을 바꿔줘"
3,"거실에 불 세시간 있다가 다시 켜줘"
3,"지금 현관 조명만 남기고 다 꺼줘"
3,"내 방 현재 화면 좀 보여라"
3,"대만 여행 시작일 종료일 하루씩 미뤄줘"
3,"몇 시쯤에 만날 거야 네 편한 대로 정해"
3,"월요일 오후 한시에 남자친구와 데이트 일정 취소해줘"
3,"선풍기 미풍으로 틀어"
3,"방 선풍기 꺼줘"
3,"가지 마요"
3,"말하기 싫으면 말하지마"
3,"확실한 종목 놓치지 마"
3,"스탠드 밝기 좀 높혀줄 수 있나"
3,"학교 빠지지마"
3,"이틀 전에 온 메일 좀 검색해줄 수 있니"
3,"월드컵 경기 시작시간에 맞춰서 티비 켜줄래"
3,"귀찮아도 좀만 참으면 되"
3,"해외에서 온 메일 답변좀 해줘"
3,"일층 캠 작동시켜줘"
3,"물리 숙제 답 맞춰보자"
3,"세탁기 삼십분 뒤에 탈수모드로 변경해줘"
3,"아침 일곱시가 되면 거실 불 켜줘"
3,"스마트 이불 시원하게 해줄수 있니"
3,"장소랑 상황을 말하세요"
3,"회원 접수 마감일이니 서두르십시오"
3,"거실 커텐좀 걷어줄 수 있니"
3,"살도 뺄 겸 좀 걸어라"
3,"보일러 꺼줘"
3,"이번주 목요일 국어 발표 일정 추가해"
3,"에어컨 좀 세게 틀어봐"
3,"송년회 메일 검색해"
3,"영화 볼 극장은 메가박스로 입력해줘"
3,"선풍이 약풍으로 켜줄 수 있니"
3,"구백십팔 동 앞에서 다섯 시에 보자"
3,"되도록 유기농 녹즙을 먹도록 해"
3,"침실 불 좀 꺼줘"
3,"침실방 조명 취침모드로 변경해줘"
3,"오늘 저녁에 있는 동문회 꼭 올 거지"
3,"한국의 기차 여행을 예약해"
3,"받은 메일함에서 제목에 성적이 들어가는 메일을 검색해줘"
3,"내일 오후세시반 미용실예약 취소해라"
3,"청소기 멈춰줄래"
3,"가스가 누출되면 알려주렴"
3,"부장님과 대표님 참조에 넣어줘"
3,"쥐메일에서 온 메일만 분류해 줘 "
3,"그럼 너는 그거 봐"
3,"다음 주 화요일 아침 여덟시에 공항 가기 입력해"
3,"세면대 물 좀 꺼줘"
3,"어느 은행이든 비슷하지만 더 저렴한 은행으로 옮겨"
3,"허 이거 봐라 눈 안 깔어 "
3,"읽은 메일을 모두 지워"
3,"베란다에 불 켜줘"
